"SERIAL_CRASH","MONTH","HOUR","HARM_EV","HARM_EVNAME","TYPE_OF_COLLIOSION","NUM_OF_PEOPLE","MOD_YEAR","VPICMAKENAME","VPICMODELNAME","TRAV_SP","DEFORMEDNAME","DEATHS","DR_DRINK","IS_DRIVER_PRESENT","L_TYPENAME","L_STATUSNAME","SPEEDRELNAME","VSPD_LIM","VSURCONDNAME","P_CRASH1NAME","P_CRASH2NAME","P_CRASH3NAME","PCRASH4NAME","PCRASH5NAME","BODY_STYLE","BLIND_SPOT_DETECTION","ARS","FRNT_COLLISION_WARNING","LANE_DEPARTURE_WARNING","CRASH_IMMINENT_BRAKE","DYNAMIC_BRAKE_SUPPORT","NHTSA_ESC","SAFETY_COUNT","notification_count"
360488,6,9,9,"Pedalcyclist","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2016,"HONDA","HR-V",55,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","Pedalcyclist or other non-motorist in road","Steering left","Tracking","Stayed on roadway, but left original travel lane","SUV",0,1,1,0,0,0,0,1,1
360490,6,20,12,"Motor Vehicle In-Transport","Front-to-Front",3,2012,"CHEVROLET","EQUINOX",999,"Disabling Damage",0,0,1,"Full Driver License","Valid","No",55,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,1,0,0,0,1,2,1
360494,8,17,12,"Motor Vehicle In-Transport","Front-to-Front",1,2017,"FORD","ESCAPE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",50,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,0,0,0,0,0,1,0
360495,3,6,12,"Motor Vehicle In-Transport","Angle",1,2022,"TOYOTA","RAV4 PRIME",15,"Disabling Damage",0,0,1,"Full Driver License","Valid","No",45,"Dry","Turning Left","Turning Left","No Avoidance Maneuver","Tracking","Stayed in original travel lane","SUV",1,1,1,1,1,1,0,7,3
360496,3,21,12,"Motor Vehicle In-Transport","Angle",1,2022,"FORD","BRONCO",999,"Disabling Damage",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,0,1,1,1,1,0,6,3
360496,3,21,12,"Motor Vehicle In-Transport","Angle",5,2019,"HONDA","ACCORD",999,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",55,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,1,1,1,1,1,0,6,3
360497,8,15,12,"Motor Vehicle In-Transport","Front-to-Front",1,2014,"CHEVROLET","IMPALA",10,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,0,1,0,2,0,1,2,1
360499,7,14,12,"Motor Vehicle In-Transport","Front-to-Front",1,2021,"CHEVROLET","EQUINOX",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",98,"Dry","Going Straight","Over the lane line on left side of travel lane","Unknown/Not Reported","Tracking","Stayed on roadway, but left original travel lane","SUV",1,1,1,1,1,1,0,6,3
360501,3,17,12,"Motor Vehicle In-Transport","Angle",1,2011,"TOYOTA","CAMRY",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,0,0,0,0,1,2,0
360501,3,17,12,"Motor Vehicle In-Transport","Angle",2,2012,"FORD","ESCAPE",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,0,0,0,0,1,1,0
360503,3,13,12,"Motor Vehicle In-Transport","Front-to-Front",1,2022,"CHEVROLET","TRAILBLAZER",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,1,1,1,1,0,6,2
360503,3,13,12,"Motor Vehicle In-Transport","Front-to-Front",2,2018,"SUBARU","FORESTER",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",45,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,0,1,0,2,2,0,0,2
360505,4,9,12,"Motor Vehicle In-Transport","Front-to-Front",1,2019,"NISSAN","ROGUE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",30,"Dry","Negotiating a Curve","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,1,1,1,1,0,6,3
360505,4,9,12,"Motor Vehicle In-Transport","Front-to-Front",1,2018,"HYUNDAI","TUCSON",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",30,"Dry","Negotiating a Curve","Over the lane line on left side of travel lane","Unknown/Not Reported","Tracking","Stayed on roadway, but left original travel lane","SUV",1,2,1,1,2,2,0,0,3
360507,4,13,12,"Motor Vehicle In-Transport","Angle",3,2020,"CHEVROLET","EQUINOX",999,"Damage Reported, Extent Unknown",2,0,1,"Full Driver License","Valid","No",55,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,1,1,1,1,0,5,2
360512,5,18,12,"Motor Vehicle In-Transport","Angle",1,2011,"CHEVROLET","TRAVERSE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","From crossing street, across path","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,0,0,1,3,0
360513,7,17,12,"Motor Vehicle In-Transport","Front-to-Front",1,2013,"CHEVROLET","EQUINOX",999,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",55,"Dry","Negotiating a Curve","Over the lane line on left side of travel lane","Unknown/Not Reported","Tracking","Stayed on roadway, but left original travel lane","SUV",0,1,0,1,0,0,1,3,1
360515,6,11,12,"Motor Vehicle In-Transport","Angle",1,2020,"JEEP","CHEROKEE",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",98,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,2,1,0,2,2,0,0,2
360531,8,14,12,"Motor Vehicle In-Transport","Angle",3,2013,"TOYOTA","TUNDRA",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/CC",0,1,0,0,0,0,1,2,0
360538,8,4,12,"Motor Vehicle In-Transport","Front-to-Front",2,2016,"CHEVROLET","CRUZE LIMITED",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",45,"Dry","Negotiating a Curve","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,1,0,0,0,0,0,2,1
360547,7,18,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2019,"GMC","ACADIA",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",25,"Dry","Turning Right","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,2,2,0,2,0
360549,8,21,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2013,"HONDA","CIVIC",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,0,0,0,0,0,1,1,0
360550,8,10,12,"Motor Vehicle In-Transport","Angle",3,2012,"CHEVROLET","TRAVERSE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","From crossing street, across path","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,0,0,1,3,0
360554,8,11,12,"Motor Vehicle In-Transport","Angle",1,2021,"JEEP","CHEROKEE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","From driveway, turning into opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,1,2,2,0,1,1
360555,8,22,1,"Rollover/Overturn","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2014,"KIA","SORENTO",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",25,"Dry","Decelerating in Road","Traveling in opposite direction","Braking","Tracking","Stayed in original travel lane","SUV",1,0,0,0,0,0,1,1,1
360557,8,22,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2013,"HONDA","ACCORD",50,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","2 DR",0,0,0,0,0,0,1,1,0
360558,8,13,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,2023,"JEEP","WRANGLER",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Turning Left","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,0,1,0,2,2,0,0,2
360561,8,17,12,"Motor Vehicle In-Transport","Angle",1,2011,"CHEVROLET","MALIBU",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","Crossing Over (Passing Through) Junction","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,0,0,0,0,1,3,0
360565,8,13,12,"Motor Vehicle In-Transport","Angle",1,2018,"AUDI","A6",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",30,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,0,1,2,2,0,1,1
360568,6,12,12,"Motor Vehicle In-Transport","Angle",2,2018,"CHEVROLET","CRUZE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Making a U-turn","Turning Left","Unknown/Not Reported","Tracking","Entered roadway","5 HB",1,1,0,1,0,0,0,2,2
360573,7,13,53,"Mail Box","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,2018,"SUBARU","FORESTER",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",99,"Dry","Going Straight","Other cause of control loss (specify:)","No Avoidance Maneuver","Tracking","Departed roadway","SUV",0,0,1,0,2,2,0,0,1
360578,9,20,9,"Pedalcyclist","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2019,"JEEP","COMPASS",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",25,"Dry","Turning Left","Pedalcyclist or other non-motorist in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,1,1,2,2,0,0,2
360582,6,0,12,"Motor Vehicle In-Transport","Front-to-Rear",1,2012,"HONDA","CIVIC",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",50,"Dry","Successful Avoidance Maneuver to a Previous Critical Event","Other vehicle stopped","Unknown/Not Reported","Tracking","Stayed in original travel lane","2 DR",0,0,0,0,0,0,1,1,0
360583,6,8,12,"Motor Vehicle In-Transport","Angle",3,2015,"CHEVROLET","TRAVERSE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,0,0,0,2,0
360584,7,20,12,"Motor Vehicle In-Transport","Front-to-Front",2,2016,"TOYOTA","RAV4",999,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,1,1,2,2,0,1,3
360586,7,0,12,"Motor Vehicle In-Transport","Front-to-Front",2,2021,"TOYOTA","CAMRY",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,1,1,1,1,0,6,2
360586,7,0,12,"Motor Vehicle In-Transport","Front-to-Front",2,2016,"HONDA","CR-V",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","Over the lane line on left side of travel lane","Unknown/Not Reported","Tracking","Stayed on roadway, but left original travel lane","SUV",0,1,0,1,2,2,0,1,1
360587,8,12,12,"Motor Vehicle In-Transport","Angle",1,2014,"FORD","FUSION",55,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","From crossing street, across path","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,1,1,0,0,0,1,2,2
360588,8,2,12,"Motor Vehicle In-Transport","Front-to-Front",1,2016,"HONDA","HR-V",999,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",50,"Dry","Negotiating a Curve","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,0,0,0,0,0,1,1
360589,3,4,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",99,2014,"HONDA","CIVIC",999,"Reported as Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Precrash stability unknown","Stayed in original travel lane","4 DR",0,0,0,0,0,0,1,1,0
360591,9,20,12,"Motor Vehicle In-Transport","Front-to-Front",1,2020,"KIA","FORTE",999,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",55,"Dry","Passing or Overtaking Another Vehicle","Over the lane line on left side of travel lane","Unknown/Not Reported","Tracking","Stayed on roadway, but left original travel lane","4 DR",0,2,1,1,1,1,0,5,2
360594,6,3,12,"Motor Vehicle In-Transport","Front-to-Rear",1,2015,"HYUNDAI","SANTA FE",113,"Damage Reported, Extent Unknown",0,0,1,"Learner's Permit","Valid","No",55,"Dry","Passing or Overtaking Another Vehicle","Traveling in same direction with lower steady speed","Unknown/Not Reported","Precrash stability unknown","Unknown","SUV",0,1,0,0,0,0,0,2,0
360602,9,11,1,"Rollover/Overturn","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2022,"CHEVROLET","EQUINOX",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",55,"Dry","Negotiating a Curve","Off the edge of the road on the right side","No Avoidance Maneuver","Tracking","Departed roadway","SUV",0,1,1,1,1,1,0,6,2
360604,8,22,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2022,"HYUNDAI","SONATA",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,2,1,1,1,1,0,4,2
360605,7,13,12,"Motor Vehicle In-Transport","Front-to-Front",2,2022,"TOYOTA","RAV4",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Going Straight","Over the lane line on left side of travel lane","Unknown/Not Reported","Tracking","Stayed on roadway, but left original travel lane","SUV",0,1,1,1,1,1,0,6,2
360605,7,13,12,"Motor Vehicle In-Transport","Front-to-Front",3,2017,"VOLKSWAGEN","JETTA",999,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",45,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,1,0,2,2,0,1,1
360608,9,12,12,"Motor Vehicle In-Transport","Angle",2,2011,"HONDA","RIDGELINE",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Turning Left","Traveling in same direction while decelerating","Steering left","Precrash stability unknown","Stayed on roadway, but left original travel lane","PU/CC",0,1,0,0,0,0,1,2,0
360610,9,16,9,"Pedalcyclist","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2019,"GMC","ACADIA",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","Pedalcyclist or other non-motorist in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,0,0,2,2,0,2,1
360612,9,15,1,"Rollover/Overturn","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2019,"RAM","1500",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",25,"Dry","Turning Left","Turning Left","No Avoidance Maneuver","Tracking","Stayed in original travel lane","PU/EC",1,1,1,0,2,2,0,1,2
360615,9,1,12,"Motor Vehicle In-Transport","Front-to-Rear",2,2011,"TOYOTA","PRIUS",999,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",65,"Dry","Going Straight","Traveling in same direction with lower steady speed","No Avoidance Maneuver","Tracking","Stayed in original travel lane","5 HB",0,1,1,0,0,0,1,2,1
360616,9,16,12,"Motor Vehicle In-Transport","Angle",1,2015,"TOYOTA","RAV4",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Turning Left","Turning Left","No Avoidance Maneuver","Tracking","Stayed in original travel lane","SUV",1,1,0,1,0,0,0,1,2
360619,9,15,14,"Parked Motor Vehicle","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2013,"NISSAN","PATHFINDER",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",25,"Dry","Negotiating a Curve","Over the lane line on left side of travel lane","Unknown/Not Reported","Precrash stability unknown","Departed roadway","SUV",0,1,0,0,0,0,1,2,0
360622,9,19,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2017,"LINCOLN","MKC",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",50,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,0,0,0,0,0,2,1
360623,9,19,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2015,"MAZDA","MAZDA3",20,"No Damage",0,0,1,"Full Driver License","Valid","No",25,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","5 HB",0,1,0,0,2,0,0,1,0
360632,5,19,12,"Motor Vehicle In-Transport","Front-to-Front",1,2013,"CHRYSLER","TOWN AND COUNTRY",999,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",25,"Dry","Turning Left","Turning Left","No Avoidance Maneuver","Tracking","Stayed in original travel lane","VAN",1,1,0,0,0,0,1,2,1
360633,6,22,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2022,"JEEP","WRANGLER",998,"Reported as Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,1,0,2,2,0,1,1
